InventoryID_x,Source_x,LanguageCode_x,LanguageName_x,Glottocode_x,GlottologName_x,Trump_x,LanguageFamilyRoot_x,LanguageFamilyGenus_x,Country_x,Area_x,Population_x,Latitude_x,Longitude_x,Phonemes_x,Consonants_x,Tones_x,Vowels_x,InventoryID_y,Source_y,LanguageCode_y,LanguageName_y,Glottocode_y,GlottologName_y,Trump_y,LanguageFamilyRoot_y,LanguageFamilyGenus_y,Country_y,Area_y,Population_y,Latitude_y,Longitude_y,Phonemes_y,Consonants_y,Tones_y,Vowels_y,elevation
424,UPSID,kpk,KPAN,kpan1246,Kpan,1,ncon,Platoid,Nigeria,Africa,11400,7.58343,10.1642,34,24,0,10,424.0,UPSID,kpk,KPAN,kpan1246,Kpan,1.0,ncon,Platoid,Nigeria,Africa,11400,7.58343,10.1642,34.0,24.0,0.0,10.0,154.8684997558594
425,UPSID,kpm,SRE,koho1244,Koho,1,ausa,Bahnaric,Viet Nam,Asia,129000,11.6444,108.057,37,27,0,10,425.0,UPSID,kpm,SRE,koho1244,Koho,1.0,ausa,Bahnaric,Viet Nam,Asia,129000,11.6444,108.057,37.0,27.0,0.0,10.0,895.8408203125
426,UPSID,kpv,KOMI,komi1268,Komi-Zyrian,2,urlc,Finnic,Russian Federation,Europe,217000,64.0527,54.946000000000005,33,26,0,7,426.0,UPSID,kpv,KOMI,komi1268,Komi-Zyrian,2.0,urlc,Finnic,Russian Federation,Europe,217000,64.0527,54.946000000000005,33.0,26.0,0.0,7.0,158.1647338867188
427,UPSID,kpy,KORYAK,kory1246,Koryak,1,chka,Northern Chukotko-Kamchatkan,Russian Federation,Europe,3500,63.8977,166.695,21,16,0,5,427.0,UPSID,kpy,KORYAK,kory1246,Koryak,1.0,chka,Northern Chukotko-Kamchatkan,Russian Federation,Europe,3500,63.8977,166.695,21.0,16.0,0.0,5.0,173.7763061523438
428,UPSID,kpz,SEBEI,kups1238,Kupsabiny,1,nsah,Nilotic,Uganda,Africa,181000,1.33197,34.5991,26,14,0,12,428.0,UPSID,kpz,SEBEI,kups1238,Kupsabiny,1.0,nsah,Nilotic,Uganda,Africa,181000,1.33197,34.5991,26.0,14.0,0.0,12.0,2344.2060546875
429,UPSID,kru,KURUKH,kuru1302,Kurukh,3,drav,Northern Dravidian,India,Asia,2050000,24.4644,86.4657,32,21,0,11,429.0,UPSID,kru,KURUKH,kuru1302,Kurukh,3.0,drav,Northern Dravidian,India,Asia,2050000,24.4644,86.4657,32.0,21.0,0.0,11.0,314.5025634765625
430,UPSID,ksw,KAREN,sgaw1245,S'gaw Karen,2,sitb,Karen,Myanmar,Asia,1280000,17.9872,97.7126,36,27,0,9,430.0,UPSID,ksw,KAREN,sgaw1245,S'gaw Karen,2.0,sitb,Karen,Myanmar,Asia,1280000,17.9872,97.7126,36.0,27.0,0.0,9.0,351.9111633300781
431,UPSID,ktg,KALKATUNGU,kalk1246,Kalkutung,1,aust,Pama-Nyungan,Australia,Pacific,Extinct,-21.0,139.5,23,20,0,3,431.0,UPSID,ktg,KALKATUNGU,kalk1246,Kalkutung,1.0,aust,Pama-Nyungan,Australia,Pacific,Extinct,-21.0,139.5,23.0,20.0,0.0,3.0,426.9466552734375
432,UPSID,ktz,!XU,juho1239,Ju/'hoan,1,khoi,Northern Khoisan,Botswana,Africa,5000,-19.688,20.7673,141,95,0,46,432.0,UPSID,ktz,!XU,juho1239,Ju/'hoan,1.0,khoi,Northern Khoisan,Botswana,Africa,5000,-19.688,20.7673,141.0,95.0,0.0,46.0,1164.300537109375
433,UPSID,kun,KUNAMA,kuna1268,Kunama,1,nsah,Kunama,Eritrea,Africa,187000,14.5879,37.5292,26,19,0,7,433.0,UPSID,kun,KUNAMA,kuna1268,Kunama,1.0,nsah,Kunama,Eritrea,Africa,187000,14.5879,37.5292,26.0,19.0,0.0,7.0,1050.674560546875
434,UPSID,kup,KUNIMAIPA,kuni1267,Kunimaipa,2,trng,Goilalan,Papua New Guinea,Pacific,8200,-8.09371,146.908,20,15,0,5,434.0,UPSID,kup,KUNIMAIPA,kuni1267,Kunimaipa,2.0,trng,Goilalan,Papua New Guinea,Pacific,8200,-8.09371,146.908,20.0,15.0,0.0,5.0,2154.150634765625
435,UPSID,kvn,CUNA,bord1248,Border Kuna,2,chib,Kuna,Colombia,America,500,7.929930000000001,-77.1664,21,16,0,5,435.0,UPSID,kvn,CUNA,bord1248,Border Kuna,2.0,chib,Kuna,Colombia,America,500,7.929930000000001,-77.1664,21.0,16.0,0.0,5.0,321.0249938964844
436,UPSID,kwd,KWAIO,kwai1243,Kwaio,1,anes,Oceanic,Solomon Islands,Pacific,13200,-8.937439999999999,160.965,21,16,0,5,436.0,UPSID,kwd,KWAIO,kwai1243,Kwaio,1.0,anes,Oceanic,Solomon Islands,Pacific,13200,-8.937439999999999,160.965,21.0,16.0,0.0,5.0,674.7945556640625
437,UPSID,kwk,KWAKW'ALA,kwak1269,Kwakiutl,2,waka,Northern Wakashan,Canada,America,190,50.9269,-127.30799999999999,48,42,0,6,437.0,UPSID,kwk,KWAKW'ALA,kwak1269,Kwakiutl,2.0,waka,Northern Wakashan,Canada,America,190,50.9269,-127.30799999999999,48.0,42.0,0.0,6.0,59.05574417114258
438,UPSID,kyh,KAROK,karo1304,Karok,2,hoka,Karok,United States,America,10,41.8228,-123.315,27,16,0,11,438.0,UPSID,kyh,KAROK,karo1304,Karok,2.0,hoka,Karok,United States,America,10,41.8228,-123.315,27.0,16.0,0.0,11.0,742.765380859375
439,UPSID,lbc,LAKKIA,lakk1238,Lakkia,2,taik,Kadai,China,Asia,12000,24.1169,110.10600000000001,55,33,0,22,439.0,UPSID,lbc,LAKKIA,lakk1238,Lakkia,2.0,taik,Kadai,China,Asia,12000,24.1169,110.10600000000001,55.0,33.0,0.0,22.0,719.978515625
440,UPSID,lbe,LAK,lakk1252,Lak,2,ncau,Lak-Dargwa,Russian Federation,Europe,157000,42.1328,47.0809,69,60,0,9,440.0,UPSID,lbe,LAK,lakk1252,Lak,2.0,ncau,Lak-Dargwa,Russian Federation,Europe,157000,42.1328,47.0809,69.0,60.0,0.0,9.0,2169.640625
441,UPSID,lef,LELEMI,lele1264,Lelemi,1,ncon,Kwa,Ghana,Africa,48900,7.34549,0.50746,34,22,0,12,441.0,UPSID,lef,LELEMI,lele1264,Lelemi,1.0,ncon,Kwa,Ghana,Africa,48900,7.34549,0.50746,34.0,22.0,0.0,12.0,243.2526397705078
442,UPSID,lgg,LUGBARA,lugb1240,Lugbara,2,nsah,Moru-Madi,Uganda,Africa,797000,3.02245,30.8642,36,26,0,10,442.0,UPSID,lgg,LUGBARA,lugb1240,Lugbara,2.0,nsah,Moru-Madi,Uganda,Africa,797000,3.02245,30.8642,36.0,26.0,0.0,10.0,1220.26904296875
443,UPSID,lhu,LAHU,lahu1253,Lahu,2,sitb,Burmese-Lolo,China,Asia,280000,21.2701,100.214,35,26,0,9,443.0,UPSID,lhu,LAHU,lahu1253,Lahu,2.0,sitb,Burmese-Lolo,China,Asia,280000,21.2701,100.214,35.0,26.0,0.0,9.0,1238.193725585938
444,UPSID,lit,LITHUANIAN,lith1251,Lithuanian,2,ieur,Baltic,Lithuania,Europe,2960000,55.1429,23.9601,52,36,0,16,444.0,UPSID,lit,LITHUANIAN,lith1251,Lithuanian,2.0,ieur,Baltic,Lithuania,Europe,2960000,55.1429,23.9601,52.0,36.0,0.0,16.0,51.66757965087891
445,UPSID,lkt,DAKOTA,lako1247,Lakota,2,siou,Siouan,United States,America,6200,46.3699,-103.95,36,28,0,8,445.0,UPSID,lkt,DAKOTA,lako1247,Lakota,2.0,siou,Siouan,United States,America,6200,46.3699,-103.95,36.0,28.0,0.0,8.0,890.7025756835938
446,UPSID,lme,LAME,peve1243,Peve,1,afas,Masa,Chad,Africa,30000,9.16111,14.440999999999999,38,30,0,8,446.0,UPSID,lme,LAME,peve1243,Peve,1.0,afas,Masa,Chad,Africa,30000,9.16111,14.440999999999999,38.0,30.0,0.0,8.0,332.44189453125
447,UPSID,lui,LUISENO,luis1253,Luiseno,2,utaz,Takic,United States,America,35,33.3184,-116.939,26,21,0,5,447.0,UPSID,lui,LUISENO,luis1253,Luiseno,2.0,utaz,Takic,United States,America,35,33.3184,-116.939,26.0,21.0,0.0,5.0,771.1071166992188
448,UPSID,luo,LUO,luok1236,Luo (Kenya and Tanzania),2,nsah,Nilotic,Kenya,Africa,4270000,-0.93296,34.4896,32,23,0,9,448.0,UPSID,luo,LUO,luok1236,Luo (Kenya and Tanzania),2.0,nsah,Nilotic,Kenya,Africa,4270000,-0.93296,34.4896,32.0,23.0,0.0,9.0,1420.288818359375
449,UPSID,lut,LUSHOOTSEED,lush1252,Lushootseed,1,sali,Central Salish,United States,America,60,48.42,-122.529,37,33,0,4,449.0,UPSID,lut,LUSHOOTSEED,lush1252,Lushootseed,1.0,sali,Central Salish,United States,America,60,48.42,-122.529,37.0,33.0,0.0,4.0,-1.034339427947998
450,UPSID,maq,MAZATEC,chiq1250,Chiquihuitlan Mazatec,2,otma,Popolocan,Mexico,America,2500,18.0541,-96.6659,33,25,0,8,450.0,UPSID,maq,MAZATEC,chiq1250,Chiquihuitlan Mazatec,2.0,otma,Popolocan,Mexico,America,2500,18.0541,-96.6659,33.0,25.0,0.0,8.0,892.1570434570312
451,UPSID,mas,MAASAI,masa1300,Masai,2,nsah,Nilotic,Kenya,Africa,590000,-3.1419,36.4573,28,19,0,9,451.0,UPSID,mas,MAASAI,masa1300,Masai,2.0,nsah,Nilotic,Kenya,Africa,590000,-3.1419,36.4573,28.0,19.0,0.0,9.0,1250.531127929688
452,UPSID,maz,MAZAHUA,cent2144,Central Mazahua,2,otma,Otomian,Mexico,America,350000,19.7357,-100.01799999999999,60,45,0,15,452.0,UPSID,maz,MAZAHUA,cent2144,Central Mazahua,2.0,otma,Otomian,Mexico,America,350000,19.7357,-100.01799999999999,60.0,45.0,0.0,15.0,2765.5703125
453,UPSID,mbl,MAXAKALI,maxa1247,Maxakali,2,macg,Maxakalí,Brazil,America,800,-16.9402,-40.7891,20,10,0,10,453.0,UPSID,mbl,MAXAKALI,maxa1247,Maxakali,2.0,macg,Maxakalí,Brazil,America,800,-16.9402,-40.7891,20.0,10.0,0.0,10.0,459.1076965332031
454,UPSID,mcu,MAMBILA,came1252,Cameroon Mambila,2,ncon,Bantoid,Cameroon,Africa,30000,6.43829,11.4195,25,19,0,6,454.0,UPSID,mcu,MAMBILA,came1252,Cameroon Mambila,2.0,ncon,Bantoid,Cameroon,Africa,30000,6.43829,11.4195,25.0,19.0,0.0,6.0,1077.359619140625
455,UPSID,mdd,MBUM,mbum1254,Mbum,1,ncon,Adamawa,Cameroon,Africa,38600,7.5789,14.2722,38,30,0,8,455.0,UPSID,mdd,MBUM,mbum1254,Mbum,1.0,ncon,Adamawa,Cameroon,Africa,38600,7.5789,14.2722,38.0,30.0,0.0,8.0,864.0984497070312
456,UPSID,mde,MABA,maba1277,Maba (Chad),1,nsah,Maban,Chad,Africa,296000,12.8915,20.8889,29,22,0,7,456.0,UPSID,mde,MABA,maba1277,Maba (Chad),1.0,nsah,Maban,Chad,Africa,296000,12.8915,20.8889,29.0,22.0,0.0,7.0,503.8624877929688
457,UPSID,mdx,DIZI,dizi1235,Dizin,1,afas,North Omotic,Ethiopia,Africa,21100,6.1405,35.5763,30,24,0,6,457.0,UPSID,mdx,DIZI,dizi1235,Dizin,1.0,afas,North Omotic,Ethiopia,Africa,21100,6.1405,35.5763,30.0,24.0,0.0,6.0,1450.675048828125
458,UPSID,mfc,MBA-NE,mbaa1245,Mba,1,ncon,Ubangi,Democratic Republic of the Congo,Africa,36100,1.06885,25.143,31,24,0,7,458.0,UPSID,mfc,MBA-NE,mbaa1245,Mba,1.0,ncon,Ubangi,Democratic Republic of the Congo,Africa,36100,1.06885,25.143,31.0,24.0,0.0,7.0,479.6651306152344
459,UPSID,mhj,MOGHOL,mogh1245,Mogholi,1,altc,Mongolic,Afghanistan,Asia,200,34.2504,62.2802,29,24,0,5,459.0,UPSID,mhj,MOGHOL,mogh1245,Mogholi,1.0,altc,Mongolic,Afghanistan,Asia,200,34.2504,62.2802,29.0,24.0,0.0,5.0,985.390625
460,UPSID,mhr,MARI,east2328,Eastern Mari,3,urlc,Mari,Russian Federation,Europe,451000,55.8307,48.405,33,25,0,8,460.0,UPSID,mhr,MARI,east2328,Eastern Mari,3.0,urlc,Mari,Russian Federation,Europe,451000,55.8307,48.405,33.0,25.0,0.0,8.0,113.3906784057617
461,UPSID,mig,MIXTEC,sanm1295,San Miguel El Grande Mixtec,2,otma,Mixtecan,Mexico,America,14500,17.0777,-97.5432,25,15,0,10,461.0,UPSID,mig,MIXTEC,sanm1295,San Miguel El Grande Mixtec,2.0,otma,Mixtecan,Mexico,America,14500,17.0777,-97.5432,25.0,15.0,0.0,10.0,2299.177490234375
462,UPSID,mjg,MONGUOR,tuuu1240,Tu,1,altc,Mongolic,China,Asia,152000,36.8177,102.117,28,23,0,5,462.0,UPSID,mjg,MONGUOR,tuuu1240,Tu,1.0,altc,Mongolic,China,Asia,152000,36.8177,102.117,28.0,23.0,0.0,5.0,2917.414794921875
463,UPSID,mnc,MANCHU,manc1252,Manchu,1,altc,Tungusic,China,Asia,60,47.3122,126.557,25,18,0,7,463.0,UPSID,mnc,MANCHU,manc1252,Manchu,1.0,altc,Tungusic,China,Asia,60,47.3122,126.557,25.0,18.0,0.0,7.0,186.0183563232422
464,UPSID,moq,MOR,morb1239,Mor (Bomberai Peninsula),1,trng,Trans-New Guinea,Indonesia,Asia,25,-2.85747,132.845,19,14,0,5,464.0,UPSID,moq,MOR,morb1239,Mor (Bomberai Peninsula),1.0,trng,Trans-New Guinea,Indonesia,Asia,25,-2.85747,132.845,19.0,14.0,0.0,5.0,57.52353286743164
465,UPSID,mor,MORO,moro1285,Moro,1,ncon,Heiban,Sudan,Africa,30000,10.9194,30.2138,29,22,0,7,465.0,UPSID,mor,MORO,moro1285,Moro,1.0,ncon,Heiban,Sudan,Africa,30000,10.9194,30.2138,29.0,22.0,0.0,7.0,804.6551513671875
466,UPSID,mpb,MALAKMALAK,mull1237,Mullukmulluk,1,aust,Northern Daly,Australia,Pacific,9,-13.2973,130.615,19,14,0,5,466.0,UPSID,mpb,MALAKMALAK,mull1237,Mullukmulluk,1.0,aust,Northern Daly,Australia,Pacific,9,-13.2973,130.615,19.0,14.0,0.0,5.0,45.29052352905273
467,UPSID,mph,MAUNG,maun1240,Maung,2,aust,Iwaidjan,Australia,Pacific,240,-11.8393,133.185,22,17,0,5,467.0,UPSID,mph,MAUNG,maun1240,Maung,2.0,aust,Iwaidjan,Australia,Pacific,240,-11.8393,133.185,22.0,17.0,0.0,5.0,36.93753814697266
468,UPSID,mps,DADIBI,dadi1250,Dadibi,1,trng,Teberan,Papua New Guinea,Pacific,10000,-6.65765,144.511,23,13,0,10,468.0,UPSID,mps,DADIBI,dadi1250,Dadibi,1.0,trng,Teberan,Papua New Guinea,Pacific,10000,-6.65765,144.511,23.0,13.0,0.0,10.0,945.9721069335938
